evidence_scope,current_method_scientific_evidence,method_implementation,model,setting,variant,seed,num_agents,num_months,avg_wealth_final,gini_final,unemployment_final_pct,inflation_dev_abs_pct,invalid_action_rate,api_error_rate,wall_time_min,total_cost_usd,source_file
historical_pre_p0_v1,False,legacy_simulate_py_deterministic_template_memory,GPT-4o,finevo,default,13,100,240,2097574.6805088855,0.5306751941707846,0.0,6.5603373471482875,0.0,0.0,204.5756023168564,268.96014500000007,runs/E1/GPT-4o/finevo/default/seed_13/metrics_summary.csv
historical_pre_p0_v1,False,legacy_simulate_py_deterministic_template_memory,GPT-4o,text-only,baseline,13,100,240,64028.941436863504,0.7359781683692004,5.0,3.4313951966061325,0.0,0.0,96.3943151195844,93.22644500000004,runs/E1/GPT-4o/text-only/baseline/seed_13/metrics_summary.csv
historical_pre_p0_v1,False,legacy_simulate_py_deterministic_template_memory,GPT-5.2,text-only,baseline,13,100,240,536070.0231361263,0.4578087683482827,32.25,2.720279825476893,0.0,0.0,58.87178393602371,55.659603000000025,runs/E1/GPT-5.2/text-only/baseline/seed_13/metrics_summary.csv
historical_pre_p0_v1,False,legacy_simulate_py_deterministic_template_memory,GPT-5.2,text-only,baseline,21,100,240,418659.16952518775,0.4537708156126521,19.083333333333332,0.6109391431698525,0.0,0.0,60.41494719982147,55.720070999999976,runs/E1/GPT-5.2/text-only/baseline/seed_21/metrics_summary.csv
historical_pre_p0_v1,False,legacy_simulate_py_deterministic_template_memory,GPT-5.2,text-only,baseline,42,100,240,367295.9571653562,0.4853277082258942,27.250000000000004,2.5836786899600286,0.0,0.0,58.56523826917012,55.73094600000002,runs/E1/GPT-5.2/text-only/baseline/seed_42/metrics_summary.csv
historical_pre_p0_v1,False,legacy_simulate_py_deterministic_template_memory,Gemini-3-Flash,finevo,default,13,100,240,1765959.43667766,0.3694088173091485,0.0,5.0308951679015035,0.0,0.0,587.1344814697901,83.72236875000003,runs/E1/Gemini-3-Flash/finevo/default/seed_13/metrics_summary.csv
historical_pre_p0_v1,False,legacy_simulate_py_deterministic_template_memory,Gemini-3-Flash,text-only,baseline,13,100,240,90702.76942391372,0.4474232642670386,1.0,1.131572041664351,0.0,0.0,377.0381623824438,26.92969500000001,runs/E1/Gemini-3-Flash/text-only/baseline/seed_13/metrics_summary.csv
historical_pre_p0_v1,False,legacy_simulate_py_deterministic_template_memory,Qwen3-235B,text-only,baseline,13,100,240,427835.97639672825,0.7541775096132068,17.833333333333332,0.7310568133202318,0.00025,0.0,299.0143524169922,0.0,runs/E1/Qwen3-235B/text-only/baseline/seed_13/metrics_summary.csv
